review_id,flight_id,route_id,review_date,nps_score,sentiment,review_text,language,source
REV001339,FLT00382,R010,2025-01-24,9,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,TripAdvisor
REV001340,FLT00382,R010,2025-01-24,9,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,TripAdvisor
REV001341,FLT00382,R010,2025-01-24,10,positive,"Smooth flight, great food options. The lounge access in Abidjan was a nice touch.",en,Web
REV001342,FLT00383,R011,2025-01-24,5,negative,"Cancelled with only 2 hours notice. No rebooking offered, no hotel.",en,TripAdvisor
REV001343,FLT00383,R011,2025-01-24,10,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,Web
REV001344,FLT00384,R012,2025-01-24,10,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,App
REV001345,FLT00384,R012,2025-01-24,10,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,Email Survey
REV001346,FLT00384,R012,2025-01-24,5,neutral,Entertainment options limited on this aircraft type. Otherwise acceptable.,en,Email Survey
REV001347,FLT00384,R012,2025-01-24,8,positive,Business cabin on the A330 is excellent value compared to competitors.,en,App
REV001348,FLT00384,R012,2025-01-24,5,neutral,Entertainment options limited on this aircraft type. Otherwise acceptable.,en,App
REV001349,FLT00384,R012,2025-01-24,8,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,App
REV001350,FLT00385,R001,2025-01-25,10,positive,"Personnel chaleureux, accueil africain authentique. Je recommande à 100%.",fr,Web
REV001351,FLT00385,R001,2025-01-25,10,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,Email Survey
REV001352,FLT00385,R001,2025-01-25,10,positive,"Voyage en famille parfaitement géré, attention particulière aux enfants.",fr,Email Survey
REV001353,FLT00386,R002,2025-01-25,8,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,App
REV001354,FLT00386,R002,2025-01-25,8,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,TripAdvisor
REV001355,FLT00386,R002,2025-01-25,8,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,Email Survey
REV001356,FLT00386,R002,2025-01-25,8,positive,Le rapport qualité-prix sur cette destination est imbattable. Continuez ainsi.,fr,App
REV001357,FLT00387,R003,2025-01-25,8,positive,Le rapport qualité-prix sur cette destination est imbattable. Continuez ainsi.,fr,Email Survey
REV001358,FLT00387,R003,2025-01-25,9,positive,Crew handled a minor turbulence event calmly and professionally. Reassuring.,en,Web
REV001359,FLT00387,R003,2025-01-25,8,positive,"Vol excellent, équipage très professionnel. Je reviendrai certainement.",fr,Email Survey
REV001360,FLT00387,R003,2025-01-25,10,positive,Loved the African hospitality on board. Felt welcomed throughout.,en,Email Survey
REV001361,FLT00387,R003,2025-01-25,7,neutral,Départ légèrement en retard mais arrivée à l'heure. Acceptable.,fr,Web
REV001362,FLT00388,R004,2025-01-25,9,positive,"Vol excellent, équipage très professionnel. Je reviendrai certainement.",fr,App
REV001363,FLT00388,R004,2025-01-25,3,negative,"Personnel à bord peu aimable, on a l'impression de déranger.",fr,Web
REV001364,FLT00388,R004,2025-01-25,6,neutral,Lounge in CDG was crowded but the flight crew was helpful.,en,App
REV001365,FLT00388,R004,2025-01-25,10,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,TripAdvisor
REV001366,FLT00388,R004,2025-01-25,8,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,App
REV001367,FLT00388,R004,2025-01-25,8,neutral,Standard regional service. Aircraft was clean enough.,en,Web
REV001368,FLT00389,R004,2025-01-25,10,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,Web
REV001369,FLT00389,R004,2025-01-25,8,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,Web
REV001370,FLT00389,R004,2025-01-25,9,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,Email Survey
REV001371,FLT00389,R004,2025-01-25,9,positive,"Personnel chaleureux, accueil africain authentique. Je recommande à 100%.",fr,App
REV001372,FLT00389,R004,2025-01-25,8,positive,"Clean aircraft, friendly staff. Will definitely book again.",en,TripAdvisor
REV001373,FLT00390,R005,2025-01-25,10,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,App
REV001374,FLT00391,R005,2025-01-25,10,positive,The cabin crew was outstanding. Very attentive and professional.,en,Email Survey
REV001375,FLT00391,R005,2025-01-25,8,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,Web
REV001376,FLT00391,R005,2025-01-25,5,neutral,Embarquement un peu long mais le vol s'est bien déroulé ensuite.,fr,TripAdvisor
REV001377,FLT00391,R005,2025-01-25,8,positive,Business cabin on the A330 is excellent value compared to competitors.,en,App
REV001378,FLT00391,R005,2025-01-25,10,positive,"Personnel chaleureux, accueil africain authentique. Je recommande à 100%.",fr,Email Survey
REV001379,FLT00391,R005,2025-01-25,6,neutral,"Vol correct, rien d'exceptionnel. Le service est moyen.",fr,TripAdvisor
REV001380,FLT00392,R006,2025-01-25,2,negative,"Lost my baggage and still waiting for it. Unacceptable service. Recurring issue: Lagos congestion, schedule slots routinely missed.",en,Email Survey
REV001381,FLT00392,R006,2025-01-25,9,positive,Booked through the app and everything worked seamlessly.,en,Web
REV001382,FLT00393,R006,2025-01-25,6,neutral,The flight was okay. Nothing special but nothing bad either.,en,App
REV001383,FLT00393,R006,2025-01-25,7,neutral,Decent flight overall. The check-in process was a little slow.,en,Email Survey
REV001384,FLT00393,R006,2025-01-25,8,positive,Booked through the app and everything worked seamlessly.,en,Email Survey
REV001385,FLT00394,R007,2025-01-25,9,positive,"Great connection between ABJ and CDG, comparable to European carriers.",en,App
REV001386,FLT00394,R007,2025-01-25,8,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,App
REV001387,FLT00395,R008,2025-01-25,10,positive,"Smooth flight, great food options. The lounge access in Abidjan was a nice touch.",en,TripAdvisor
REV001388,FLT00395,R008,2025-01-25,8,positive,Le rapport qualité-prix sur cette destination est imbattable. Continuez ainsi.,fr,TripAdvisor
REV001389,FLT00395,R008,2025-01-25,10,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,TripAdvisor
REV001390,FLT00395,R008,2025-01-25,6,neutral,Départ légèrement en retard mais arrivée à l'heure. Acceptable.,fr,Email Survey
REV001391,FLT00395,R008,2025-01-25,10,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,Web
REV001392,FLT00395,R008,2025-01-25,7,neutral,Lounge in CDG was crowded but the flight crew was helpful.,en,Email Survey
REV001393,FLT00396,R009,2025-01-25,8,neutral,"Vol sans surprise, ni bonne ni mauvaise. Je referai si nécessaire.",fr,Email Survey
REV001394,FLT00396,R009,2025-01-25,7,neutral,Boarding took longer than expected but the flight itself was fine.,en,Web
REV001395,FLT00396,R009,2025-01-25,2,negative,The aircraft was dirty. Seat wouldn't recline. Disappointed. Recurring issue: Paris CDG slot delays affecting connections.,en,TripAdvisor
REV001396,FLT00396,R009,2025-01-25,8,positive,Business cabin on the A330 is excellent value compared to competitors.,en,App
REV001397,FLT00396,R009,2025-01-25,8,positive,"Clean aircraft, friendly staff. Will definitely book again.",en,App
REV001398,FLT00397,R009,2025-01-25,6,negative,Aucune assistance pour ma correspondance ratée à cause du retard.,fr,Email Survey
REV001399,FLT00397,R009,2025-01-25,8,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,Email Survey
REV001400,FLT00397,R009,2025-01-25,10,positive,"Personnel chaleureux, accueil africain authentique. Je recommande à 100%.",fr,App
REV001401,FLT00397,R009,2025-01-25,7,neutral,"Le check-in en ligne fonctionne bien, l'embarquement aussi.",fr,App
REV001402,FLT00397,R009,2025-01-25,8,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,App
REV001403,FLT00398,R010,2025-01-25,6,neutral,Repas basique mais consommable. Le siège était convenable.,fr,App
REV001404,FLT00398,R010,2025-01-25,5,neutral,"Vol sans surprise, ni bonne ni mauvaise. Je referai si nécessaire.",fr,App
REV001405,FLT00398,R010,2025-01-25,8,positive,Premium economy seat was worth every dollar on the long-haul.,en,Web
REV001406,FLT00398,R010,2025-01-25,8,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,App
REV001407,FLT00399,R011,2025-01-25,2,negative,Lost my baggage and still waiting for it. Unacceptable service. Recurring issue: lack of consistent eastward African connections.,en,App
REV001408,FLT00399,R011,2025-01-25,8,positive,Le rapport qualité-prix sur cette destination est imbattable. Continuez ainsi.,fr,Web
REV001409,FLT00399,R011,2025-01-25,5,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,Web
REV001410,FLT00399,R011,2025-01-25,7,neutral,Embarquement un peu long mais le vol s'est bien déroulé ensuite.,fr,Web
REV001411,FLT00399,R011,2025-01-25,8,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,TripAdvisor
REV001412,FLT00399,R011,2025-01-25,8,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,Email Survey
REV001413,FLT00400,R012,2025-01-25,7,neutral,"Vol sans surprise, ni bonne ni mauvaise. Je referai si nécessaire.",fr,TripAdvisor
REV001414,FLT00400,R012,2025-01-25,8,positive,"Vol excellent, équipage très professionnel. Je reviendrai certainement.",fr,App
REV001415,FLT00400,R012,2025-01-25,8,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,Web
REV001416,FLT00401,R001,2025-01-26,10,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,Email Survey
REV001417,FLT00401,R001,2025-01-26,6,neutral,"Vol sans surprise, ni bonne ni mauvaise. Je referai si nécessaire.",fr,Email Survey
REV001418,FLT00401,R001,2025-01-26,9,positive,Surprised by the quality on this regional flight. Pleasant experience overall.,en,App
REV001419,FLT00401,R001,2025-01-26,8,neutral,"Vol correct, rien d'exceptionnel. Le service est moyen.",fr,App
REV001420,FLT00401,R001,2025-01-26,8,positive,"Clean aircraft, friendly staff. Will definitely book again.",en,TripAdvisor
REV001421,FLT00401,R001,2025-01-26,8,neutral,Boarding took longer than expected but the flight itself was fine.,en,App
REV001422,FLT00402,R002,2025-01-26,6,negative,Terrible experience at check-in. Long queues and unhelpful staff. Recurring issue: uncomfortable ATR seat for this flight length.,en,App
REV001423,FLT00402,R002,2025-01-26,8,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,Web
REV001424,FLT00402,R002,2025-01-26,10,positive,Loved the African hospitality on board. Felt welcomed throughout.,en,App
REV001425,FLT00402,R002,2025-01-26,6,neutral,"Le check-in en ligne fonctionne bien, l'embarquement aussi.",fr,TripAdvisor
REV001426,FLT00402,R002,2025-01-26,6,negative,"Siège cassé, repas servi froid, service lent. Billet trop cher pour cette qualité. Problème récurrent : siège inconfortable sur l'ATR pour cette durée de vol.",fr,Email Survey
REV001427,FLT00403,R003,2025-01-26,8,positive,The cabin crew was outstanding. Very attentive and professional.,en,App
REV001428,FLT00403,R003,2025-01-26,10,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,Email Survey
REV001429,FLT00403,R003,2025-01-26,7,neutral,"Vol sans surprise, ni bonne ni mauvaise. Je referai si nécessaire.",fr,Web
REV001430,FLT00403,R003,2025-01-26,9,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,Email Survey
REV001431,FLT00403,R003,2025-01-26,8,neutral,Repas basique mais consommable. Le siège était convenable.,fr,App
REV001432,FLT00404,R004,2025-01-26,9,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,TripAdvisor
REV001433,FLT00404,R004,2025-01-26,5,negative,Vol annulé et rebooking chaotique. Communication désastreuse.,fr,Web
REV001434,FLT00404,R004,2025-01-26,9,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,Email Survey
REV001435,FLT00405,R004,2025-01-26,7,neutral,Boarding took longer than expected but the flight itself was fine.,en,Email Survey
REV001436,FLT00405,R004,2025-01-26,2,negative,Réclamation pour bagage abîmé ignorée depuis 3 semaines.,fr,App
REV001437,FLT00405,R004,2025-01-26,9,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,App
REV001438,FLT00405,R004,2025-01-26,7,neutral,Decent flight overall. The check-in process was a little slow.,en,Email Survey
REV001439,FLT00406,R005,2025-01-26,5,negative,"Repas immangeable, je n'ai pas pu finir mon plateau.",fr,App
REV001440,FLT00406,R005,2025-01-26,9,positive,Premium economy seat was worth every dollar on the long-haul.,en,App
REV001441,FLT00406,R005,2025-01-26,8,positive,"Clean aircraft, friendly staff. Will definitely book again.",en,Email Survey
REV001442,FLT00407,R005,2025-01-26,10,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,App
REV001443,FLT00407,R005,2025-01-26,8,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,App
REV001444,FLT00407,R005,2025-01-26,8,neutral,"Le check-in en ligne fonctionne bien, l'embarquement aussi.",fr,TripAdvisor
REV001445,FLT00408,R006,2025-01-26,8,positive,Business cabin on the A330 is excellent value compared to competitors.,en,Email Survey
REV001446,FLT00408,R006,2025-01-26,10,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,TripAdvisor
REV001447,FLT00408,R006,2025-01-26,9,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,App
REV001448,FLT00408,R006,2025-01-26,2,negative,Lost my baggage and still waiting for it. Unacceptable service.,en,TripAdvisor
REV001449,FLT00408,R006,2025-01-26,9,positive,On-time departure and smooth landing. Great value for money on this route.,en,TripAdvisor
REV001450,FLT00408,R006,2025-01-26,6,negative,Cabin was overheated for the entire flight. No working AC.,en,App
REV001451,FLT00409,R006,2025-01-26,8,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,App
REV001452,FLT00410,R007,2025-01-26,8,positive,Business cabin on the A330 is excellent value compared to competitors.,en,App
REV001453,FLT00410,R007,2025-01-26,9,positive,"Voyage en famille parfaitement géré, attention particulière aux enfants.",fr,TripAdvisor
REV001454,FLT00410,R007,2025-01-26,10,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,TripAdvisor
REV001455,FLT00411,R008,2025-01-26,8,neutral,Boarding took longer than expected but the flight itself was fine.,en,Web
REV001456,FLT00412,R009,2025-01-26,10,positive,On-time departure and smooth landing. Great value for money on this route.,en,App
REV001457,FLT00412,R009,2025-01-26,7,neutral,Seat was a bit cramped but the crew was friendly. Average experience.,en,Web
REV001458,FLT00413,R009,2025-01-26,9,positive,"Vol excellent, équipage très professionnel. Je reviendrai certainement.",fr,Email Survey
REV001459,FLT00413,R009,2025-01-26,8,positive,Booked through the app and everything worked seamlessly.,en,Email Survey
REV001460,FLT00414,R010,2025-01-26,8,positive,"Clean aircraft, friendly staff. Will definitely book again.",en,TripAdvisor
REV001461,FLT00414,R010,2025-01-26,8,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,Web
REV001462,FLT00415,R011,2025-01-26,4,negative,Terrible experience at check-in. Long queues and unhelpful staff. Recurring issue: lack of consistent eastward African connections.,en,TripAdvisor
REV001463,FLT00416,R012,2025-01-26,8,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,Web
REV001464,FLT00416,R012,2025-01-26,5,negative,Wi-Fi annoncé mais inopérant pendant tout le vol. Décevant.,fr,App
REV001465,FLT00416,R012,2025-01-26,10,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,TripAdvisor
REV001466,FLT00416,R012,2025-01-26,8,positive,"Clean aircraft, friendly staff. Will definitely book again.",en,App
REV001467,FLT00416,R012,2025-01-26,9,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,App
REV001468,FLT00416,R012,2025-01-26,8,neutral,Food could be better. Flight was on time though.,en,TripAdvisor
REV001469,FLT00417,R001,2025-01-27,5,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,Email Survey
REV001470,FLT00418,R002,2025-01-27,9,positive,Loved the African hospitality on board. Felt welcomed throughout.,en,Email Survey
REV001471,FLT00418,R002,2025-01-27,10,positive,Le rapport qualité-prix sur cette destination est imbattable. Continuez ainsi.,fr,TripAdvisor
REV001472,FLT00418,R002,2025-01-27,6,neutral,Decent flight overall. The check-in process was a little slow.,en,Web
REV001473,FLT00419,R003,2025-01-27,8,positive,"Smooth flight, great food options. The lounge access in Abidjan was a nice touch.",en,App
REV001474,FLT00419,R003,2025-01-27,3,negative,Crew was rude when I asked about my missed connection.,en,Web
REV001475,FLT00419,R003,2025-01-27,6,negative,Aucune assistance pour ma correspondance ratée à cause du retard.,fr,Email Survey
REV001476,FLT00420,R004,2025-01-27,9,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,App
REV001477,FLT00420,R004,2025-01-27,8,neutral,"Vol correct, rien d'exceptionnel. Le service est moyen.",fr,App
REV001478,FLT00420,R004,2025-01-27,6,negative,Aucune assistance pour ma correspondance ratée à cause du retard.,fr,App
REV001479,FLT00420,R004,2025-01-27,8,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,TripAdvisor
REV001480,FLT00421,R004,2025-01-27,10,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,TripAdvisor
REV001481,FLT00421,R004,2025-01-27,8,neutral,Standard regional service. Aircraft was clean enough.,en,TripAdvisor
REV001482,FLT00421,R004,2025-01-27,8,positive,"Personnel chaleureux, accueil africain authentique. Je recommande à 100%.",fr,Web
REV001483,FLT00422,R005,2025-01-27,3,negative,Vol annulé et rebooking chaotique. Communication désastreuse. Problème récurrent : bagages fréquemment perdus sur la liaison Dakar.,fr,App
REV001484,FLT00422,R005,2025-01-27,7,neutral,Climatisation un peu froide mais des couvertures étaient disponibles.,fr,Email Survey
REV001485,FLT00422,R005,2025-01-27,2,negative,Terrible experience at check-in. Long queues and unhelpful staff.,en,Email Survey
REV001486,FLT00422,R005,2025-01-27,9,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,App
REV001487,FLT00422,R005,2025-01-27,8,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,TripAdvisor
REV001488,FLT00423,R005,2025-01-27,5,neutral,"Personnel correct, divertissement limité. Acceptable pour la durée.",fr,Email Survey
REV001489,FLT00423,R005,2025-01-27,10,positive,"Clean aircraft, friendly staff. Will definitely book again.",en,Email Survey
REV001490,FLT00423,R005,2025-01-27,7,neutral,Repas basique mais consommable. Le siège était convenable.,fr,Email Survey
REV001491,FLT00423,R005,2025-01-27,5,neutral,Standard regional service. Aircraft was clean enough.,en,App
REV001492,FLT00423,R005,2025-01-27,2,negative,Terrible experience at check-in. Long queues and unhelpful staff.,en,TripAdvisor
REV001493,FLT00423,R005,2025-01-27,8,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,Web
REV001494,FLT00424,R006,2025-01-27,9,positive,On-time departure and smooth landing. Great value for money on this route.,en,TripAdvisor
REV001495,FLT00424,R006,2025-01-27,10,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,Email Survey
REV001496,FLT00424,R006,2025-01-27,9,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,Email Survey
REV001497,FLT00424,R006,2025-01-27,7,neutral,Boarding took longer than expected but the flight itself was fine.,en,App
REV001498,FLT00424,R006,2025-01-27,9,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,Email Survey
REV001499,FLT00425,R006,2025-01-27,7,neutral,"Vol correct, rien d'exceptionnel. Le service est moyen.",fr,App
REV001500,FLT00425,R006,2025-01-27,8,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,App
REV001501,FLT00426,R007,2025-01-27,9,positive,Crew handled a minor turbulence event calmly and professionally. Reassuring.,en,App
REV001502,FLT00426,R007,2025-01-27,9,positive,Loved the African hospitality on board. Felt welcomed throughout.,en,Email Survey
REV001503,FLT00426,R007,2025-01-27,7,neutral,"Vol correct, rien d'exceptionnel. Le service est moyen.",fr,App
REV001504,FLT00426,R007,2025-01-27,8,positive,Business cabin on the A330 is excellent value compared to competitors.,en,Web
REV001505,FLT00426,R007,2025-01-27,5,neutral,Service standard pour le prix payé. Pas de quoi se plaindre.,fr,App
REV001506,FLT00426,R007,2025-01-27,6,neutral,Climatisation un peu froide mais des couvertures étaient disponibles.,fr,TripAdvisor
REV001507,FLT00427,R008,2025-01-27,10,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,Email Survey
REV001508,FLT00427,R008,2025-01-27,9,positive,"Great connection between ABJ and CDG, comparable to European carriers.",en,TripAdvisor
REV001509,FLT00427,R008,2025-01-27,8,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,TripAdvisor
REV001510,FLT00427,R008,2025-01-27,8,neutral,Food could be better. Flight was on time though.,en,Email Survey
REV001511,FLT00427,R008,2025-01-27,5,neutral,"Personnel correct, divertissement limité. Acceptable pour la durée.",fr,TripAdvisor
REV001512,FLT00427,R008,2025-01-27,3,negative,Inflight Wi-Fi did not work despite being charged for it.,en,App
REV001513,FLT00428,R009,2025-01-27,6,negative,"Personnel à bord peu aimable, on a l'impression de déranger. Problème récurrent : retards liés aux créneaux horaires à Paris CDG.",fr,Email Survey
REV001514,FLT00428,R009,2025-01-27,8,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,Web
REV001515,FLT00428,R009,2025-01-27,3,negative,"Embarquement chaotique, file d'attente interminable au comptoir.",fr,TripAdvisor
REV001516,FLT00429,R009,2025-01-27,5,negative,Retard de 2 heures sans explication. Service clientèle décevant. Problème récurrent : retards liés aux créneaux horaires à Paris CDG.,fr,Email Survey
REV001517,FLT00430,R010,2025-01-27,5,neutral,"Vol sans surprise, ni bonne ni mauvaise. Je referai si nécessaire.",fr,App
REV001518,FLT00430,R010,2025-01-27,10,positive,"Voyage en famille parfaitement géré, attention particulière aux enfants.",fr,Web
REV001519,FLT00430,R010,2025-01-27,10,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,TripAdvisor
REV001520,FLT00430,R010,2025-01-27,8,positive,"Voyage en famille parfaitement géré, attention particulière aux enfants.",fr,Web
REV001521,FLT00430,R010,2025-01-27,6,neutral,Climatisation un peu froide mais des couvertures étaient disponibles.,fr,Web
REV001522,FLT00430,R010,2025-01-27,4,negative,"Encore un retard sur cette ligne, ça devient systématique.",fr,App
REV001523,FLT00431,R011,2025-01-27,8,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,TripAdvisor
REV001524,FLT00432,R012,2025-01-27,0,negative,Meal was inedible. Vegetarian option was just a piece of bread.,en,TripAdvisor
REV001525,FLT00432,R012,2025-01-27,1,negative,"Avion vieillissant, climatisation défaillante, sièges abîmés.",fr,TripAdvisor
REV001526,FLT00433,R001,2025-01-28,2,negative,Retard de 2 heures sans explication. Service clientèle décevant.,fr,App
REV001527,FLT00433,R001,2025-01-28,6,negative,"Compensation claim filed two months ago, still no response.",en,App
REV001528,FLT00433,R001,2025-01-28,9,positive,The cabin crew was outstanding. Very attentive and professional.,en,Web
REV001529,FLT00433,R001,2025-01-28,10,positive,Premium economy seat was worth every dollar on the long-haul.,en,TripAdvisor
REV001530,FLT00433,R001,2025-01-28,8,positive,"Personnel chaleureux, accueil africain authentique. Je recommande à 100%.",fr,Email Survey
REV001531,FLT00433,R001,2025-01-28,6,neutral,Boarding took longer than expected but the flight itself was fine.,en,TripAdvisor
REV001532,FLT00434,R002,2025-01-28,8,neutral,"Vol correct, rien d'exceptionnel. Le service est moyen.",fr,TripAdvisor
REV001533,FLT00435,R003,2025-01-28,8,neutral,"Vol sans surprise, ni bonne ni mauvaise. Je referai si nécessaire.",fr,App
REV001534,FLT00435,R003,2025-01-28,8,neutral,"Personnel correct, divertissement limité. Acceptable pour la durée.",fr,Email Survey
REV001535,FLT00435,R003,2025-01-28,8,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,Web
REV001536,FLT00435,R003,2025-01-28,8,positive,On-time departure and smooth landing. Great value for money on this route.,en,Email Survey
REV001537,FLT00435,R003,2025-01-28,7,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,App
REV001538,FLT00435,R003,2025-01-28,7,neutral,The flight was okay. Nothing special but nothing bad either.,en,Web
REV001539,FLT00436,R004,2025-01-28,4,negative,Meal was inedible. Vegetarian option was just a piece of bread.,en,Email Survey
REV001540,FLT00436,R004,2025-01-28,8,positive,On-time departure and smooth landing. Great value for money on this route.,en,Email Survey
REV001541,FLT00436,R004,2025-01-28,9,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,App
REV001542,FLT00436,R004,2025-01-28,10,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,Email Survey
REV001543,FLT00436,R004,2025-01-28,7,neutral,"Le check-in en ligne fonctionne bien, l'embarquement aussi.",fr,App
REV001544,FLT00437,R004,2025-01-28,4,negative,Mes points fidélité n'ont pas été crédités après ce vol. Service après-vente injoignable.,fr,App
REV001545,FLT00437,R004,2025-01-28,6,neutral,Entertainment options limited on this aircraft type. Otherwise acceptable.,en,Web
REV001546,FLT00438,R005,2025-01-28,7,neutral,Boarding took longer than expected but the flight itself was fine.,en,App
REV001547,FLT00438,R005,2025-01-28,9,positive,Premium economy seat was worth every dollar on the long-haul.,en,TripAdvisor
REV001548,FLT00438,R005,2025-01-28,5,neutral,Lounge in CDG was crowded but the flight crew was helpful.,en,App
REV001549,FLT00438,R005,2025-01-28,10,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,TripAdvisor
REV001550,FLT00438,R005,2025-01-28,10,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,App
REV001551,FLT00439,R005,2025-01-28,8,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,App
REV001552,FLT00439,R005,2025-01-28,8,neutral,Lounge in CDG was crowded but the flight crew was helpful.,en,TripAdvisor
REV001553,FLT00439,R005,2025-01-28,10,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,TripAdvisor
REV001554,FLT00439,R005,2025-01-28,6,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,Web
REV001555,FLT00439,R005,2025-01-28,10,positive,"Vol excellent, équipage très professionnel. Je reviendrai certainement.",fr,Web
REV001556,FLT00440,R006,2025-01-28,8,positive,"Voyage en famille parfaitement géré, attention particulière aux enfants.",fr,Email Survey
REV001557,FLT00440,R006,2025-01-28,5,neutral,Service standard pour le prix payé. Pas de quoi se plaindre.,fr,TripAdvisor
REV001558,FLT00440,R006,2025-01-28,8,neutral,Climatisation un peu froide mais des couvertures étaient disponibles.,fr,App
REV001559,FLT00440,R006,2025-01-28,9,positive,"Personnel chaleureux, accueil africain authentique. Je recommande à 100%.",fr,Email Survey
REV001560,FLT00440,R006,2025-01-28,9,positive,"Smooth flight, great food options. The lounge access in Abidjan was a nice touch.",en,Web
REV001561,FLT00440,R006,2025-01-28,9,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,TripAdvisor
REV001562,FLT00441,R006,2025-01-28,7,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,Email Survey
REV001563,FLT00441,R006,2025-01-28,10,positive,Booked through the app and everything worked seamlessly.,en,Web
